regime,candidate_model,threshold,precision,recall,f1,specificity,predicted_positives,predicted_positive_rate,total_rows
MODERN,lagged_cost_rule,0.94,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,0.95,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,0.96,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,0.97,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,0.98,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,0.99,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,lagged_cost_rule,1,0,0,,0.955777285045578,359,0.043457208570391,8261
MODERN,logistic_unweighted,0.01,0.00580357142857143,0.181818181818182,0.0112481072896388,0.451342695245134,4480,0.542307226727999,8261
MODERN,logistic_unweighted,0.02,0.00577825929938606,0.111888111888112,0.010989010989011,0.660877063316088,2769,0.335189444377194,8261
MODERN,logistic_unweighted,0.03,0.00706713780918728,0.0839160839160839,0.0130363932645301,0.792313377679231,1698,0.205544122987532,8261
MODERN,logistic_unweighted,0.04,0.0113285272914521,0.0769230769230769,0.0197486535008977,0.881744271988174,971,0.117540249364484,8261
MODERN,logistic_unweighted,0.05,0.0164203612479475,0.0699300699300699,0.0265957446808511,0.926213353042621,609,0.0737198886333374,8261
MODERN,logistic_unweighted,0.06,0.0168067226890756,0.0559440559440559,0.0258481421647819,0.942350332594235,476,0.0576201428398499,8261
MODERN,logistic_unweighted,0.07,0.0141843971631206,0.041958041958042,0.0212014134275618,0.948632668144863,423,0.0512044546665053,8261
MODERN,logistic_unweighted,0.08,0.015,0.041958041958042,0.0220994475138122,0.951465878295147,400,0.0484202881007142,8261
MODERN,logistic_unweighted,0.09,0.0165289256198347,0.041958041958042,0.0237154150197628,0.956023651145602,363,0.0439414114513981,8261
MODERN,logistic_unweighted,0.1,0.0149700598802395,0.034965034965035,0.0209643605870021,0.959472776545947,334,0.0404309405640964,8261
MODERN,logistic_unweighted,0.11,0.0132450331125828,0.027972027972028,0.0179775280898876,0.963291451096329,302,0.0365573175160392,8261
MODERN,logistic_unweighted,0.12,0.0144404332129964,0.027972027972028,0.019047619047619,0.966371027346637,277,0.0335310495097446,8261
MODERN,logistic_unweighted,0.13,0.0156862745098039,0.027972027972028,0.0201005025125628,0.969081054446908,255,0.0308679336642053,8261
MODERN,logistic_unweighted,0.14,0.0135746606334842,0.020979020979021,0.0164835164835165,0.973146095097315,221,0.0267522091756446,8261
MODERN,logistic_unweighted,0.15,0.0157894736842105,0.020979020979021,0.018018018018018,0.976964769647697,190,0.0229996368478392,8261
MODERN,logistic_unweighted,0.16,0.0170454545454545,0.020979020979021,0.0188087774294671,0.978689332347869,176,0.0213049267643142,8261
MODERN,logistic_unweighted,0.17,0.0180722891566265,0.020979020979021,0.0194174757281553,0.979921162847992,166,0.0200944195617964,8261
MODERN,logistic_unweighted,0.18,0.0194805194805195,0.020979020979021,0.0202020202020202,0.98139935944814,154,0.018641810918775,8261
MODERN,logistic_unweighted,0.19,0.020979020979021,0.020979020979021,0.020979020979021,0.982754372998275,143,0.0173102529960053,8261
MODERN,logistic_unweighted,0.2,0.0223880597014925,0.020979020979021,0.0216606498194946,0.983863020448386,134,0.0162207965137393,8261
MODERN,logistic_unweighted,0.21,0.0236220472440945,0.020979020979021,0.0222222222222222,0.984725301798473,127,0.0153734414719768,8261
MODERN,logistic_unweighted,0.22,0.025,0.020979020979021,0.0228136882129278,0.985587583148559,120,0.0145260864302143,8261
MODERN,logistic_unweighted,0.23,0.0260869565217391,0.020979020979021,0.0232558139534884,0.98620349839862,115,0.0139208328289553,8261
MODERN,logistic_unweighted,0.24,0.0272727272727273,0.020979020979021,0.0237154150197628,0.986819413648682,110,0.0133155792276964,8261
MODERN,logistic_unweighted,0.25,0.0288461538461538,0.020979020979021,0.0242914979757085,0.987558511948756,104,0.0125892749061857,8261
MODERN,logistic_unweighted,0.26,0.0303030303030303,0.020979020979021,0.0247933884297521,0.988174427198817,99,0.0119840213049268,8261
MODERN,logistic_unweighted,0.27,0.032258064516129,0.020979020979021,0.0254237288135593,0.988913525498891,93,0.0112577169834161,8261
MODERN,logistic_unweighted,0.28,0.0235294117647059,0.013986013986014,0.0175438596491228,0.989775806848978,85,0.0102893112214018,8261
MODERN,logistic_unweighted,0.29,0.025,0.013986013986014,0.0179372197309417,0.990391722099039,80,0.00968405762014284,8261
MODERN,logistic_unweighted,0.3,0.0266666666666667,0.013986013986014,0.018348623853211,0.991007637349101,75,0.00907880401888391,8261
MODERN,logistic_unweighted,0.31,0.028169014084507,0.013986013986014,0.0186915887850467,0.99150036954915,71,0.00859460113787677,8261
MODERN,logistic_unweighted,0.32,0.0303030303030303,0.013986013986014,0.0191387559808612,0.992116284799212,66,0.00798934753661784,8261
MODERN,logistic_unweighted,0.33,0.0327868852459016,0.013986013986014,0.0196078431372549,0.992732200049273,61,0.00738409393535892,8261
MODERN,logistic_unweighted,0.34,0.0344827586206897,0.013986013986014,0.0199004975124378,0.99310174919931,58,0.00702094177460356,8261
MODERN,logistic_unweighted,0.35,0.0377358490566038,0.013986013986014,0.0204081632653061,0.993717664449372,53,0.00641568817334463,8261
MODERN,logistic_unweighted,0.36,0.0392156862745098,0.013986013986014,0.0206185567010309,0.993964030549396,51,0.00617358673284106,8261
MODERN,logistic_unweighted,0.37,0.0392156862745098,0.013986013986014,0.0206185567010309,0.993964030549396,51,0.00617358673284106,8261
MODERN,logistic_unweighted,0.38,0.0408163265306122,0.013986013986014,0.0208333333333333,0.994210396649421,49,0.00593148529233749,8261
MODERN,logistic_unweighted,0.39,0.0425531914893617,0.013986013986014,0.0210526315789474,0.994456762749446,47,0.00568938385183392,8261
MODERN,logistic_unweighted,0.4,0.0454545454545455,0.013986013986014,0.0213903743315508,0.994826311899483,44,0.00532623169107856,8261
MODERN,logistic_unweighted,0.41,0.0487804878048781,0.013986013986014,0.0217391304347826,0.99519586104952,41,0.00496307953032321,8261
MODERN,logistic_unweighted,0.42,0.0512820512820513,0.013986013986014,0.021978021978022,0.995442227149544,39,0.00472097808981963,8261
MODERN,logistic_unweighted,0.43,0.0540540540540541,0.013986013986014,0.0222222222222222,0.995688593249569,37,0.00447887664931606,8261
MODERN,logistic_unweighted,0.44,0.0555555555555556,0.013986013986014,0.0223463687150838,0.995811776299581,36,0.00435782592906428,8261
MODERN,logistic_unweighted,0.45,0.0606060606060606,0.013986013986014,0.0227272727272727,0.996181325449618,33,0.00399467376830892,8261
MODERN,logistic_unweighted,0.46,0.0606060606060606,0.013986013986014,0.0227272727272727,0.996181325449618,33,0.00399467376830892,8261
MODERN,logistic_unweighted,0.47,0.0645161290322581,0.013986013986014,0.0229885057471264,0.996427691549643,31,0.00375257232780535,8261
MODERN,logistic_unweighted,0.48,0.0645161290322581,0.013986013986014,0.0229885057471264,0.996427691549643,31,0.00375257232780535,8261
MODERN,logistic_unweighted,0.49,0.0645161290322581,0.013986013986014,0.0229885057471264,0.996427691549643,31,0.00375257232780535,8261
MODERN,logistic_unweighted,0.5,0.0666666666666667,0.013986013986014,0.023121387283237,0.996550874599655,30,0.00363152160755357,8261
MODERN,logistic_unweighted,0.51,0.0689655172413793,0.013986013986014,0.0232558139534884,0.996674057649667,29,0.00351047088730178,8261
MODERN,logistic_unweighted,0.52,0.0740740740740741,0.013986013986014,0.0235294117647059,0.996920423749692,27,0.00326836944679821,8261
MODERN,logistic_unweighted,0.53,0.0740740740740741,0.013986013986014,0.0235294117647059,0.996920423749692,27,0.00326836944679821,8261
MODERN,logistic_unweighted,0.54,0.08,0.013986013986014,0.0238095238095238,0.997166789849717,25,0.00302626800629464,8261
MODERN,logistic_unweighted,0.55,0.0869565217391304,0.013986013986014,0.0240963855421687,0.997413155949741,23,0.00278416656579107,8261
MODERN,logistic_unweighted,0.56,0.0952380952380952,0.013986013986014,0.024390243902439,0.997659522049766,21,0.0025420651252875,8261
MODERN,logistic_unweighted,0.57,0.105263157894737,0.013986013986014,0.0246913580246914,0.997905888149791,19,0.00229996368478392,8261
MODERN,logistic_unweighted,0.58,0.111111111111111,0.013986013986014,0.0248447204968944,0.998029071199803,18,0.00217891296453214,8261
MODERN,logistic_unweighted,0.59,0.125,0.013986013986014,0.0251572327044025,0.998275437299828,16,0.00193681152402857,8261
MODERN,logistic_unweighted,0.6,0.133333333333333,0.013986013986014,0.0253164556962025,0.99839862034984,15,0.00181576080377678,8261
MODERN,logistic_unweighted,0.61,0.142857142857143,0.013986013986014,0.0254777070063694,0.998521803399852,14,0.001694710083525,8261
MODERN,logistic_unweighted,0.62,0.153846153846154,0.013986013986014,0.0256410256410256,0.998644986449865,13,0.00157365936327321,8261
MODERN,logistic_unweighted,0.63,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.64,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.65,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.66,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.67,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.68,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.69,0.181818181818182,0.013986013986014,0.025974025974026,0.998891352549889,11,0.00133155792276964,8261
MODERN,logistic_unweighted,0.7,0.2,0.013986013986014,0.0261437908496732,0.999014535599901,10,0.00121050720251785,8261
MODERN,logistic_unweighted,0.71,0.2,0.013986013986014,0.0261437908496732,0.999014535599901,10,0.00121050720251785,8261
MODERN,logistic_unweighted,0.72,0.2,0.013986013986014,0.0261437908496732,0.999014535599901,10,0.00121050720251785,8261
MODERN,logistic_unweighted,0.73,0.2,0.013986013986014,0.0261437908496732,0.999014535599901,10,0.00121050720251785,8261
MODERN,logistic_unweighted,0.74,0.2,0.013986013986014,0.0261437908496732,0.999014535599901,10,0.00121050720251785,8261
MODERN,logistic_unweighted,0.75,0.222222222222222,0.013986013986014,0.0263157894736842,0.999137718649914,9,0.00108945648226607,8261
MODERN,logistic_unweighted,0.76,0.25,0.013986013986014,0.0264900662251656,0.999260901699926,8,0.000968405762014284,8261
MODERN,logistic_unweighted,0.77,0.25,0.013986013986014,0.0264900662251656,0.999260901699926,8,0.000968405762014284,8261
MODERN,logistic_unweighted,0.78,0.285714285714286,0.013986013986014,0.0266666666666667,0.999384084749938,7,0.000847355041762498,8261
MODERN,logistic_unweighted,0.79,0.333333333333333,0.013986013986014,0.0268456375838926,0.999507267799951,6,0.000726304321510713,8261
MODERN,logistic_unweighted,0.8,0.333333333333333,0.013986013986014,0.0268456375838926,0.999507267799951,6,0.000726304321510713,8261
MODERN,logistic_unweighted,0.81,0.333333333333333,0.013986013986014,0.0268456375838926,0.999507267799951,6,0.000726304321510713,8261
MODERN,logistic_unweighted,0.82,0.333333333333333,0.013986013986014,0.0268456375838926,0.999507267799951,6,0.000726304321510713,8261
MODERN,logistic_unweighted,0.83,0.4,0.013986013986014,0.027027027027027,0.999630450849963,5,0.000605253601258927,8261
MODERN,logistic_unweighted,0.84,0.4,0.013986013986014,0.027027027027027,0.999630450849963,5,0.000605253601258927,8261
MODERN,logistic_unweighted,0.85,0.4,0.013986013986014,0.027027027027027,0.999630450849963,5,0.000605253601258927,8261
MODERN,logistic_unweighted,0.86,0.4,0.013986013986014,0.027027027027027,0.999630450849963,5,0.000605253601258927,8261
MODERN,logistic_unweighted,0.87,0.4,0.013986013986014,0.027027027027027,0.999630450849963,5,0.000605253601258927,8261
MODERN,logistic_unweighted,0.88,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.89,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.9,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.91,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.92,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.93,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.94,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.95,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.96,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.97,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.98,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,0.99,0.5,0.013986013986014,0.0272108843537415,0.999753633899975,4,0.000484202881007142,8261
MODERN,logistic_unweighted,1,0,0,,0.999876816949988,1,0.000121050720251786,8261
MODERN,logistic_balanced,0.01,0.0175155279503106,0.986013986013986,0.0344196265104357,0.0257452574525745,8050,0.974458298026873,8261
MODERN,logistic_balanced,0.02,0.0173483601367608,0.958041958041958,0.0340796019900497,0.04409953190441,7897,0.95593753782835,8261
MODERN,logistic_balanced,0.03,0.0173059537646907,0.937062937062937,0.0339842759320314,0.06270017245627,7743,0.937295726909575,8261
MODERN,logistic_balanced,0.04,0.0172982965799551,0.916083916083916,0.0339554173146708,0.0832717418083272,7573,0.916717104466772,8261
MODERN,logistic_balanced,0.05,0.0169744703965236,0.874125874125874,0.0333022512321833,0.108277900960828,7364,0.891417503934148,8261
MODERN,logistic_balanced,0.06,0.0169657879977566,0.846153846153846,0.0332646048109966,0.136363636363636,7132,0.863333736835734,8261
MODERN,logistic_balanced,0.07,0.0169246347461305,0.818181818181818,0.0331632653061224,0.162847992116285,6913,0.836823629100593,8261
MODERN,logistic_balanced,0.08,0.0161697077584928,0.762237762237762,0.0316676350958745,0.183050012318305,6741,0.816002905217286,8261
MODERN,logistic_balanced,0.09,0.0156773211567732,0.72027972027972,0.0306867272456428,0.203375215570338,6570,0.795303232054231,8261
MODERN,logistic_balanced,0.1,0.0148229052894367,0.664335664335664,0.028998778998779,0.222222222222222,6409,0.775814066093693,8261
MODERN,logistic_balanced,0.11,0.0146941383165628,0.643356643356643,0.0287320424734541,0.240083764474008,6261,0.757898559496429,8261
MODERN,logistic_balanced,0.12,0.0148887434554974,0.636363636363636,0.0290967226219025,0.258314855875831,6112,0.739862002178913,8261
MODERN,logistic_balanced,0.13,0.0139121689574254,0.58041958041958,0.0271730234080864,0.275314116777531,5966,0.722188597022152,8261
MODERN,logistic_balanced,0.14,0.0139270976616231,0.566433566433566,0.0271857694244001,0.293545208179355,5816,0.704030988984384,8261
MODERN,logistic_balanced,0.15,0.0137469157560804,0.545454545454545,0.0268179473955647,0.310667652131067,5674,0.686841786708631,8261
MODERN,logistic_balanced,0.16,0.0135746606334842,0.524475524475524,0.0264643613267467,0.328652377432865,5525,0.668805229391115,8261
MODERN,logistic_balanced,0.17,0.0135536576308949,0.510489510489511,0.0264062217399168,0.345528455284553,5386,0.651979179276117,8261
MODERN,logistic_balanced,0.18,0.0129721480351011,0.475524475524476,0.025255338904364,0.362650899236265,5242,0.63454787555986,8261
MODERN,logistic_balanced,0.19,0.0125662674258787,0.447552447552448,0.0244461420932009,0.380512441488051,5093,0.616511318242344,8261
MODERN,logistic_balanced,0.2,0.0123282134195635,0.426573426573427,0.0239638577882538,0.3980044345898,4948,0.598958963805835,8261
MODERN,logistic_balanced,0.21,0.0115990057995029,0.391608391608392,0.0225306779320056,0.412170485341217,4828,0.58443287737562,8261
MODERN,logistic_balanced,0.22,0.0100213219616205,0.328671328671329,0.0194496172149803,0.428061098792806,4690,0.567727877980874,8261
MODERN,logistic_balanced,0.23,0.00962379702537183,0.307692307692308,0.0186638388123012,0.442227149544223,4572,0.553443892991163,8261
MODERN,logistic_balanced,0.24,0.00856627592425609,0.265734265734266,0.016597510373444,0.458240946045824,4436,0.53698099503692,8261
MODERN,logistic_balanced,0.25,0.00832755031228314,0.251748251748252,0.0161218092252575,0.471914264597191,4323,0.523302263648469,8261
MODERN,logistic_balanced,0.26,0.00832540437678402,0.244755244755245,0.0161030595813205,0.486449864498645,4204,0.508897227938506,8261
MODERN,logistic_balanced,0.27,0.00834560628375061,0.237762237762238,0.0161252074934788,0.502340477950234,4074,0.493160634305774,8261
MODERN,logistic_balanced,0.28,0.00840978593272171,0.230769230769231,0.0162281780181952,0.52069475240207,3924,0.475003026268006,8261
MODERN,logistic_balanced,0.29,0.00841219768664564,0.223776223776224,0.0162148467190271,0.535353535353535,3804,0.460476939837792,8261
MODERN,logistic_balanced,0.3,0.00863697705802969,0.223776223776224,0.0166320166320166,0.547548657304755,3705,0.448492918532865,8261
MODERN,logistic_balanced,0.31,0.0085920177383592,0.216783216783217,0.0165289256198347,0.559374230105937,3608,0.436750998668442,8261
MODERN,logistic_balanced,0.32,0.00797720797720798,0.195804195804196,0.0153298658636737,0.571076619857108,3510,0.424888028083767,8261
MODERN,logistic_balanced,0.33,0.00817041143857601,0.195804195804196,0.0156862745098039,0.58130081300813,3427,0.414840818302869,8261
MODERN,logistic_balanced,0.34,0.00836820083682008,0.195804195804196,0.0160504442533677,0.591278640059128,3346,0.405035709962474,8261
MODERN,logistic_balanced,0.35,0.00827966881324747,0.188811188811189,0.0158636897767333,0.601626016260163,3261,0.394746398741073,8261
MODERN,logistic_balanced,0.36,0.00818382121498269,0.181818181818182,0.0156626506024096,0.611850209411185,3177,0.384578138239923,8261
MODERN,logistic_balanced,0.37,0.00840879689521345,0.181818181818182,0.0160741885625966,0.622320768662232,3092,0.374288827018521,8261
MODERN,logistic_balanced,0.38,0.0083139341536415,0.174825174825175,0.0158730158730159,0.632668144863267,3007,0.363999515797119,8261
MODERN,logistic_balanced,0.39,0.00819112627986348,0.167832167832168,0.015619915392125,0.642030056664203,2930,0.354678610337732,8261
MODERN,logistic_balanced,0.4,0.00835945663531871,0.167832167832168,0.0159256801592568,0.64929785661493,2871,0.347536617842876,8261
MODERN,logistic_balanced,0.41,0.00864241987756572,0.167832167832168,0.0164383561643836,0.660877063316088,2777,0.336157850139208,8261
MODERN,logistic_balanced,0.42,0.00888559792669382,0.167832167832168,0.0168776371308017,0.670238975117024,2701,0.326957995400073,8261
MODERN,logistic_balanced,0.43,0.00917782026768642,0.167832167832168,0.0174039158810732,0.680832717418083,2615,0.316547633458419,8261
MODERN,logistic_balanced,0.44,0.00946745562130178,0.167832167832168,0.0179238237490665,0.690687361419069,2535,0.306863575838276,8261
MODERN,logistic_balanced,0.45,0.00985221674876847,0.167832167832168,0.0186118650639783,0.702882483370288,2436,0.294879554533349,8261
MODERN,logistic_balanced,0.46,0.00934182590233546,0.153846153846154,0.0176140912730184,0.712613944321261,2355,0.285074446192955,8261
MODERN,logistic_balanced,0.47,0.00965335673541027,0.153846153846154,0.0181668042939719,0.721975856122198,2279,0.275874591453819,8261
MODERN,logistic_balanced,0.48,0.00962419798350138,0.146853146853147,0.0180645161290323,0.73380142892338,2182,0.264132671589396,8261
MODERN,logistic_balanced,0.49,0.00897072710103872,0.132867132867133,0.0168067226890756,0.741438778024144,2118,0.256385425493282,8261
MODERN,logistic_balanced,0.5,0.00935499753815854,0.132867132867133,0.0174793008279669,0.752155703375216,2031,0.245854012831376,8261
MODERN,logistic_balanced,0.51,0.00980392156862745,0.132867132867133,0.0182604517059106,0.763611727026361,1938,0.23459629584796,8261
MODERN,logistic_balanced,0.52,0.0104625550660793,0.132867132867133,0.0193976518631955,0.778640059127864,1816,0.219828107977242,8261
MODERN,logistic_balanced,0.53,0.0105944673337257,0.125874125874126,0.0195439739413681,0.792929292929293,1699,0.205665173707784,8261
MODERN,logistic_balanced,0.54,0.0112289457267623,0.125874125874126,0.0206185567010309,0.804754865730475,1603,0.194044304563612,8261
MODERN,logistic_balanced,0.55,0.010688042752171,0.111888111888112,0.0195121951219512,0.817565902931757,1497,0.181212928216923,8261
MODERN,logistic_balanced,0.56,0.0115107913669065,0.111888111888112,0.0208741030658839,0.830746489283075,1390,0.168260501149982,8261
MODERN,logistic_balanced,0.57,0.0115384615384615,0.104895104895105,0.0207900207900208,0.841709780734171,1300,0.157365936327321,8261
MODERN,logistic_balanced,0.58,0.0123558484349259,0.104895104895105,0.0221075902726603,0.85230352303523,1214,0.146955574385668,8261
MODERN,logistic_balanced,0.59,0.0131694468832309,0.104895104895105,0.0234009360374415,0.861542251786154,1139,0.137876770366784,8261
MODERN,logistic_balanced,0.6,0.0131208997188379,0.0979020979020979,0.0231404958677686,0.870288248337029,1067,0.129161118508655,8261
MODERN,logistic_balanced,0.61,0.0139303482587065,0.0979020979020979,0.024390243902439,0.877925597437793,1005,0.121655973853044,8261
MODERN,logistic_balanced,0.62,0.0136125654450262,0.0909090909090909,0.0236794171220401,0.883961566888396,955,0.115603437840455,8261
MODERN,logistic_balanced,0.63,0.0145089285714286,0.0909090909090909,0.0250240615976901,0.891229366839123,896,0.1084614453456,8261
MODERN,logistic_balanced,0.64,0.0153482880755608,0.0909090909090909,0.0262626262626263,0.897265336289726,847,0.102529960053262,8261
MODERN,logistic_balanced,0.65,0.0160891089108911,0.0909090909090909,0.0273396424815983,0.902069475240207,808,0.0978089819634427,8261
MODERN,logistic_balanced,0.66,0.016839378238342,0.0909090909090909,0.0284153005464481,0.90650406504065,772,0.0934511560343784,8261
MODERN,logistic_balanced,0.67,0.0177353342428377,0.0909090909090909,0.0296803652968037,0.911308203991131,733,0.0887301779445588,8261
MODERN,logistic_balanced,0.68,0.0185185185185185,0.0909090909090909,0.0307692307692308,0.915126878541513,702,0.0849776056167534,8261
MODERN,logistic_balanced,0.69,0.0178306092124814,0.0839160839160839,0.0294117647058823,0.918576003941858,673,0.0814671347294516,8261
MODERN,logistic_balanced,0.7,0.0170542635658915,0.0769230769230769,0.0279187817258883,0.92190194629219,645,0.0780777145624016,8261
MODERN,logistic_balanced,0.71,0.0176848874598071,0.0769230769230769,0.0287581699346405,0.924735156442474,622,0.0752935479966106,8261
MODERN,logistic_balanced,0.72,0.0181518151815182,0.0769230769230769,0.0293724966622163,0.926706085242671,606,0.073356736472582,8261
MODERN,logistic_balanced,0.73,0.0187393526405451,0.0769230769230769,0.0301369863013699,0.929046563192905,587,0.0710567727877981,8261
MODERN,logistic_balanced,0.74,0.0192307692307692,0.0769230769230769,0.0307692307692308,0.930894308943089,572,0.0692410119840213,8261
MODERN,logistic_balanced,0.75,0.0182815356489945,0.0699300699300699,0.0289855072463768,0.933850702143385,547,0.0662147439777267,8261
MODERN,logistic_balanced,0.76,0.0189035916824197,0.0699300699300699,0.0297619047619048,0.936067997043607,529,0.0640358310131945,8261
MODERN,logistic_balanced,0.77,0.0194931773879142,0.0699300699300699,0.0304878048780488,0.938038925843804,513,0.062099019489166,8261
MODERN,logistic_balanced,0.78,0.0202429149797571,0.0699300699300699,0.0313971742543171,0.940379403794038,494,0.059799055804382,8261
MODERN,logistic_balanced,0.79,0.0188284518828452,0.0629370629370629,0.0289855072463768,0.942227149544223,478,0.0578622442803535,8261
MODERN,logistic_balanced,0.8,0.0191897654584222,0.0629370629370629,0.0294117647058824,0.943335796994334,469,0.0567727877980874,8261
MODERN,logistic_balanced,0.81,0.0200445434298441,0.0629370629370629,0.0304054054054054,0.94579945799458,449,0.0543517733930517,8261
MODERN,logistic_balanced,0.82,0.0186915887850467,0.0559440559440559,0.0280210157618214,0.948263118994826,428,0.0518097082677642,8261
MODERN,logistic_balanced,0.83,0.019559902200489,0.0559440559440559,0.0289855072463768,0.95060359694506,409,0.0495097445829803,8261
MODERN,logistic_balanced,0.84,0.020253164556962,0.0559440559440559,0.0297397769516729,0.952328159645233,395,0.0478150344994553,8261
MODERN,logistic_balanced,0.85,0.0185676392572944,0.048951048951049,0.0269230769230769,0.954422271495442,377,0.0456361215349231,8261
MODERN,logistic_balanced,0.86,0.0166666666666667,0.041958041958042,0.0238568588469185,0.956393200295639,360,0.0435782592906428,8261
MODERN,logistic_balanced,0.87,0.0145348837209302,0.034965034965035,0.0205338809034908,0.958240946045824,344,0.0416414477666142,8261
MODERN,logistic_balanced,0.88,0.0154798761609907,0.034965034965035,0.0214592274678112,0.960827790096083,323,0.0390993826413267,8261
MODERN,logistic_balanced,0.89,0.0163934426229508,0.034965034965035,0.0223214285714286,0.963045084996304,305,0.0369204696767946,8261
MODERN,logistic_balanced,0.9,0.0176056338028169,0.034965034965035,0.0234192037470726,0.965631929046563,284,0.0343784045515071,8261
MODERN,logistic_balanced,0.91,0.0192307692307692,0.034965034965035,0.0248138957816377,0.968588322246859,260,0.0314731872654642,8261
MODERN,logistic_balanced,0.92,0.0211864406779661,0.034965034965035,0.0263852242744063,0.971544715447154,236,0.0285679699794214,8261
MODERN,logistic_balanced,0.93,0.0197044334975369,0.027972027972028,0.023121387283237,0.975486573047549,203,0.0245732962111125,8261
MODERN,logistic_balanced,0.94,0.0227272727272727,0.027972027972028,0.0250783699059561,0.978812515397881,176,0.0213049267643142,8261
MODERN,logistic_balanced,0.95,0.0206896551724138,0.020979020979021,0.0208333333333333,0.982508006898251,145,0.0175523544365089,8261
MODERN,logistic_balanced,0.96,0.0247933884297521,0.020979020979021,0.0227272727272727,0.985464400098546,121,0.014647137150466,8261
MODERN,logistic_balanced,0.97,0.0326086956521739,0.020979020979021,0.025531914893617,0.989036708548904,92,0.0111366662631643,8261
MODERN,logistic_balanced,0.98,0.0333333333333333,0.013986013986014,0.0197044334975369,0.992855383099286,60,0.00726304321510713,8261
MODERN,logistic_balanced,0.99,0.0769230769230769,0.013986013986014,0.0236686390532544,0.997043606799704,26,0.00314731872654642,8261
MODERN,logistic_balanced,1,0.5,0.00699300699300699,0.0137931034482759,0.999876816949988,2,0.000242101440503571,8261
MODERN,catboost_unweighted,0.01,0.0172972972972973,0.335664335664336,0.0328992460589445,0.664079822616408,2775,0.335915748698705,8261
MODERN,catboost_unweighted,0.02,0.0132496513249651,0.132867132867133,0.0240963855421687,0.82569598423257,1434,0.17358673284106,8261
MODERN,catboost_unweighted,0.03,0.0148305084745763,0.0979020979020979,0.0257589696412144,0.885439763488544,944,0.114271879917686,8261
MODERN,catboost_unweighted,0.04,0.0172413793103448,0.0839160839160839,0.0286054827175209,0.915742793791574,696,0.0842513012952427,8261
MODERN,catboost_unweighted,0.05,0.0150375939849624,0.0559440559440559,0.0237037037037037,0.935452081793545,532,0.0643989831739499,8261
MODERN,catboost_unweighted,0.06,0.019559902200489,0.0559440559440559,0.0289855072463768,0.95060359694506,409,0.0495097445829803,8261
MODERN,catboost_unweighted,0.07,0.0214067278287462,0.048951048951049,0.0297872340425532,0.960581423996058,327,0.0395835855223339,8261
MODERN,catboost_unweighted,0.08,0.0267175572519084,0.048951048951049,0.0345679012345679,0.968588322246859,262,0.0317152887059678,8261
MODERN,catboost_unweighted,0.09,0.0220264317180617,0.034965034965035,0.027027027027027,0.972653362897265,227,0.0274785134971553,8261
MODERN,catboost_unweighted,0.1,0.0148514851485149,0.020979020979021,0.0173913043478261,0.975486573047549,202,0.0244522454908607,8261
MODERN,catboost_unweighted,0.11,0.0172413793103448,0.020979020979021,0.0189274447949527,0.978935698447894,174,0.0210628253238107,8261
